year,resultsId,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,statusId
2013,1787,United States Grand Prix,chilton,marussia,23,21,21,21,0.0,54,,,48,19,1:43.775,+2 Laps
2013,1788,United States Grand Prix,sutil,force_india,15,16,22,R,0.0,0,,,,,,Accident
2013,1789,Brazilian Grand Prix,vettel,red_bull,1,1,1,1,25.0,71,1:32:36.300,5556300,51,3,1:15.624,Finished
2013,1790,Brazilian Grand Prix,webber,red_bull,2,4,2,2,18.0,71,+10.452,5566752,51,1,1:15.436,Finished
2013,1791,Brazilian Grand Prix,alonso,ferrari,3,3,3,3,15.0,71,+18.913,5575213,50,2,1:15.496,Finished
2013,1792,Brazilian Grand Prix,button,mclaren,5,14,4,4,12.0,71,+37.360,5593660,52,7,1:16.450,Finished
2013,1793,Brazilian Grand Prix,rosberg,mercedes,9,2,5,5,10.0,71,+39.048,5595348,60,6,1:16.442,Finished
2013,1794,Brazilian Grand Prix,perez,mclaren,6,19,6,6,8.0,71,+44.051,5600351,50,5,1:16.246,Finished
2013,1795,Brazilian Grand Prix,massa,ferrari,4,9,7,7,6.0,71,+49.110,5605410,49,8,1:16.470,Finished
2013,1796,Brazilian Grand Prix,hulkenberg,sauber,11,10,8,8,4.0,71,+1:04.252,5620552,49,12,1:16.802,Finished
2013,1797,Brazilian Grand Prix,hamilton,mercedes,10,5,9,9,2.0,71,+1:12.903,5629203,51,10,1:16.692,Finished
2013,1798,Brazilian Grand Prix,ricciardo,toro_rosso,19,7,10,10,1.0,70,,,45,15,1:16.974,+1 Lap
2013,1799,Brazilian Grand Prix,resta,force_india,14,12,11,11,0.0,70,,,58,14,1:16.855,+1 Lap
2013,1800,Brazilian Grand Prix,gutierrez,sauber,12,17,12,12,0.0,70,,,59,9,1:16.528,+1 Lap
2013,1801,Brazilian Grand Prix,sutil,force_india,15,15,13,13,0.0,70,,,57,4,1:16.049,+1 Lap
2013,1802,Brazilian Grand Prix,kovalainen,lotus_f1,7,11,14,14,0.0,70,,,70,16,1:17.249,+1 Lap
2013,1803,Brazilian Grand Prix,vergne,toro_rosso,18,8,15,15,0.0,70,,,49,11,1:16.790,+1 Lap
2013,1804,Brazilian Grand Prix,maldonado,williams,16,16,16,16,0.0,70,,,45,18,1:17.554,+1 Lap
2013,1805,Brazilian Grand Prix,jules_bianchi,marussia,22,21,17,17,0.0,69,,,67,20,1:17.717,+2 Laps
2013,1806,Brazilian Grand Prix,garde,caterham,21,20,18,18,0.0,69,,,51,19,1:17.590,+2 Laps
2013,1807,Brazilian Grand Prix,chilton,marussia,23,22,19,19,0.0,69,,,68,17,1:17.281,+2 Laps
2013,1808,Brazilian Grand Prix,pic,caterham,20,18,20,R,0.0,58,,,27,21,1:18.434,Mechanical
2013,1809,Brazilian Grand Prix,bottas,williams,17,13,21,R,0.0,45,,,43,13,1:16.840,Accident
2013,1810,Brazilian Grand Prix,grosjean,lotus_f1,8,6,22,R,0.0,2,,,2,22,1:20.898,Engine
2014,1811,Australian Grand Prix,rosberg,mercedes,6,3,1,1,25.0,57,1:32:58.710,5578710,19,1,1:32.478,Finished
2014,1812,Australian Grand Prix,kevin_magnussen,mclaren,20,4,2,2,18.0,57,+26.777,5605487,49,6,1:33.066,Finished
2014,1813,Australian Grand Prix,button,mclaren,22,10,3,3,15.0,57,+30.027,5608737,39,5,1:32.917,Finished
2014,1814,Australian Grand Prix,alonso,ferrari,14,5,4,4,12.0,57,+35.284,5613994,57,7,1:33.186,Finished
2014,1815,Australian Grand Prix,bottas,williams,77,15,5,5,10.0,57,+47.639,5626349,56,3,1:32.616,Finished
2014,1816,Australian Grand Prix,hulkenberg,force_india,27,7,6,6,8.0,57,+50.718,5629428,56,2,1:32.568,Finished
2014,1817,Australian Grand Prix,raikkonen,ferrari,7,11,7,7,6.0,57,+57.675,5636385,56,8,1:33.210,Finished
2014,1818,Australian Grand Prix,vergne,toro_rosso,25,6,8,8,4.0,57,+1:00.441,5639151,56,10,1:33.691,Finished
2014,1819,Australian Grand Prix,kvyat,toro_rosso,26,8,9,9,2.0,57,+1:03.585,5642295,35,11,1:33.864,Finished
2014,1820,Australian Grand Prix,perez,force_india,11,16,10,10,1.0,57,+1:25.916,5664626,38,4,1:32.634,Finished
2014,1821,Australian Grand Prix,sutil,sauber,99,13,11,11,0.0,56,,,34,9,1:33.366,+1 Lap
2014,1822,Australian Grand Prix,gutierrez,sauber,21,20,12,12,0.0,56,,,41,13,1:34.564,+1 Lap
2014,1823,Australian Grand Prix,chilton,marussia,4,17,13,13,0.0,55,,,33,12,1:34.202,+2 Laps
2014,1824,Australian Grand Prix,jules_bianchi,marussia,17,18,14,N,0.0,49,,,55,16,1:35.635,+8 Laps
2014,1825,Australian Grand Prix,grosjean,lotus_f1,8,22,15,R,0.0,43,,,41,15,1:35.281,ERS
2014,1826,Australian Grand Prix,maldonado,lotus_f1,13,21,16,R,0.0,29,,,30,14,1:34.766,ERS
2014,1827,Australian Grand Prix,ericsson,caterham,9,19,17,R,0.0,27,,,17,18,1:37.332,Oil pressure
2014,1828,Australian Grand Prix,vettel,red_bull,1,12,18,R,0.0,3,,,26,17,1:37.064,Engine
2014,1829,Australian Grand Prix,hamilton,mercedes,44,1,19,R,0.0,2,,,2,20,1:49.947,Engine
2014,1830,Australian Grand Prix,massa,williams,19,9,20,R,0.0,0,,,2,19,1:40.287,Collision
2014,1831,Australian Grand Prix,kobayashi,caterham,10,14,21,R,0.0,0,,,,,,Collision
2014,1832,Australian Grand Prix,ricciardo,red_bull,3,2,22,D,0.0,57,+24.525,5603235,,,,Disqualified
2014,1833,Malaysian Grand Prix,hamilton,mercedes,44,1,1,1,25.0,56,1:40:25.974,6025974,53,1,1:43.066,Finished
2014,1834,Malaysian Grand Prix,rosberg,mercedes,6,3,2,2,18.0,56,+17.313,6043287,55,2,1:43.960,Finished
2014,1835,Malaysian Grand Prix,vettel,red_bull,1,2,3,3,15.0,56,+24.534,6050508,51,4,1:44.289,Finished
2014,1836,Malaysian Grand Prix,alonso,ferrari,14,4,4,4,12.0,56,+35.992,6061966,47,3,1:44.165,Finished
2014,1837,Malaysian Grand Prix,hulkenberg,force_india,27,7,5,5,10.0,56,+47.199,6073173,38,10,1:45.982,Finished
2014,1838,Malaysian Grand Prix,button,mclaren,22,10,6,6,8.0,56,+1:23.691,6109665,47,11,1:46.039,Finished
2014,1839,Malaysian Grand Prix,massa,williams,19,13,7,7,6.0,56,+1:25.076,6111050,44,6,1:44.897,Finished
2014,1840,Malaysian Grand Prix,bottas,williams,77,18,8,8,4.0,56,+1:25.537,6111511,31,9,1:45.475,Finished
2014,1841,Malaysian Grand Prix,kevin_magnussen,mclaren,20,8,9,9,2.0,55,,,44,8,1:45.373,+1 Lap
2014,1842,Malaysian Grand Prix,kvyat,toro_rosso,26,11,10,10,1.0,55,,,36,13,1:46.695,+1 Lap
2014,1843,Malaysian Grand Prix,grosjean,lotus_f1,8,15,11,11,0.0,55,,,42,12,1:46.224,+1 Lap
2014,1844,Malaysian Grand Prix,raikkonen,ferrari,7,6,12,12,0.0,55,,,36,7,1:45.129,+1 Lap
2014,1845,Malaysian Grand Prix,kobayashi,caterham,10,20,13,13,0.0,55,,,53,15,1:47.753,+1 Lap
2014,1846,Malaysian Grand Prix,ericsson,caterham,9,22,14,14,0.0,54,,,40,14,1:47.500,+2 Laps
2014,1847,Malaysian Grand Prix,chilton,marussia,4,21,15,15,0.0,54,,,49,18,1:48.249,+2 Laps
2014,1848,Malaysian Grand Prix,ricciardo,red_bull,3,5,16,R,0.0,49,,,48,5,1:44.675,Technical
2014,1849,Malaysian Grand Prix,gutierrez,sauber,21,12,17,R,0.0,35,,,27,16,1:47.782,Gearbox
2014,1850,Malaysian Grand Prix,sutil,sauber,99,17,18,R,0.0,32,,,27,17,1:48.040,Electrical
2014,1851,Malaysian Grand Prix,vergne,toro_rosso,25,9,19,R,0.0,18,,,4,19,1:48.527,Power Unit
2014,1852,Malaysian Grand Prix,jules_bianchi,marussia,17,19,20,R,0.0,8,,,4,21,1:51.473,Brakes
2014,1853,Malaysian Grand Prix,maldonado,lotus_f1,13,16,21,R,0.0,7,,,6,20,1:50.929,Engine
2014,1854,Malaysian Grand Prix,perez,force_india,11,14,22,W,0.0,0,,,,,,Withdrew
2014,1855,Bahrain Grand Prix,hamilton,mercedes,44,2,1,1,25.0,57,1:39:42.743,5982743,49,2,1:37.108,Finished
2014,1856,Bahrain Grand Prix,rosberg,mercedes,6,1,2,2,18.0,57,+1.085,5983828,49,1,1:37.020,Finished
2014,1857,Bahrain Grand Prix,perez,force_india,11,4,3,3,15.0,57,+24.067,6006810,36,7,1:39.320,Finished
2014,1858,Bahrain Grand Prix,ricciardo,red_bull,3,13,4,4,12.0,57,+24.489,6007232,38,4,1:39.269,Finished
2014,1859,Bahrain Grand Prix,hulkenberg,force_india,27,11,5,5,10.0,57,+28.654,6011397,37,3,1:38.785,Finished
2014,1860,Bahrain Grand Prix,vettel,red_bull,1,10,6,6,8.0,57,+29.879,6012622,18,6,1:39.312,Finished
2014,1861,Bahrain Grand Prix,massa,williams,19,7,7,7,6.0,57,+31.265,6014008,40,5,1:39.272,Finished
2014,1862,Bahrain Grand Prix,bottas,williams,77,3,8,8,4.0,57,+31.876,6014619,50,13,1:39.762,Finished
2014,1863,Bahrain Grand Prix,alonso,ferrari,14,9,9,9,2.0,57,+32.595,6015338,53,12,1:39.732,Finished
2014,1864,Bahrain Grand Prix,raikkonen,ferrari,7,5,10,10,1.0,57,+33.462,6016205,35,8,1:39.438,Finished
2014,1865,Bahrain Grand Prix,kvyat,toro_rosso,26,12,11,11,0.0,57,+41.342,6024085,12,15,1:40.160,Finished
2014,1866,Bahrain Grand Prix,grosjean,lotus_f1,8,16,12,12,0.0,57,+43.143,6025886,39,9,1:39.443,Finished
2014,1867,Bahrain Grand Prix,chilton,marussia,4,21,13,13,0.0,57,+59.909,6042652,48,21,1:41.825,Finished
2014,1868,Bahrain Grand Prix,maldonado,lotus_f1,13,17,14,14,0.0,57,+1:02.803,6045546,52,11,1:39.666,Finished
2014,1869,Bahrain Grand Prix,kobayashi,caterham,10,18,15,15,0.0,57,+1:27.900,6070643,17,18,1:41.246,Finished
2014,1870,Bahrain Grand Prix,jules_bianchi,marussia,17,19,16,16,0.0,56,,,44,22,1:42.175,+1 Lap
2014,1871,Bahrain Grand Prix,button,mclaren,22,6,17,17,0.0,55,,,37,10,1:39.565,Clutch
2014,1872,Bahrain Grand Prix,kevin_magnussen,mclaren,20,8,18,R,0.0,40,,,40,14,1:40.108,Clutch
2014,1873,Bahrain Grand Prix,gutierrez,sauber,21,15,19,R,0.0,39,,,32,16,1:40.698,Collision
2014,1874,Bahrain Grand Prix,ericsson,caterham,9,20,20,R,0.0,33,,,28,17,1:41.134,Retired
2014,1875,Bahrain Grand Prix,vergne,toro_rosso,25,14,21,R,0.0,18,,,16,19,1:41.650,Retired
2014,1876,Bahrain Grand Prix,sutil,sauber,99,22,22,R,0.0,17,,,9,20,1:41.791,Collision
2014,1877,Chinese Grand Prix,hamilton,mercedes,44,1,1,1,25.0,54,1:33:28.338,5608338,42,2,1:41.196,Finished
2014,1878,Chinese Grand Prix,rosberg,mercedes,6,4,2,2,18.0,54,+18.062,5626400,39,1,1:40.402,Finished
2014,1879,Chinese Grand Prix,alonso,ferrari,14,5,3,3,15.0,54,+23.604,5631942,48,4,1:42.081,Finished
2014,1880,Chinese Grand Prix,ricciardo,red_bull,3,2,4,4,12.0,54,+27.136,5635474,39,3,1:41.473,Finished
2014,1881,Chinese Grand Prix,vettel,red_bull,1,3,5,5,10.0,54,+47.778,5656116,37,5,1:42.169,Finished
2014,1882,Chinese Grand Prix,hulkenberg,force_india,27,8,6,6,8.0,54,+54.295,5662633,33,10,1:42.624,Finished
2014,1883,Chinese Grand Prix,bottas,williams,77,7,7,7,6.0,54,+55.697,5664035,52,11,1:42.660,Finished
2014,1884,Chinese Grand Prix,raikkonen,ferrari,7,11,8,8,4.0,54,+1:16.335,5684673,34,8,1:42.300,Finished
2014,1885,Chinese Grand Prix,perez,force_india,11,16,9,9,2.0,54,+1:22.647,5690985,32,6,1:42.228,Finished
2014,1886,Chinese Grand Prix,kvyat,toro_rosso,26,13,10,10,1.0,53,,,33,17,1:43.337,+1 Lap
2014,1887,Chinese Grand Prix,button,mclaren,22,12,11,11,0.0,53,,,30,18,1:43.375,+1 Lap
2014,1888,Chinese Grand Prix,vergne,toro_rosso,25,9,12,12,0.0,53,,,34,14,1:42.896,+1 Lap
2014,1889,Chinese Grand Prix,kevin_magnussen,mclaren,20,15,13,13,0.0,53,,,33,12,1:42.701,+1 Lap
2014,1890,Chinese Grand Prix,maldonado,lotus_f1,13,22,14,14,0.0,53,,,34,15,1:43.067,+1 Lap
2014,1891,Chinese Grand Prix,massa,williams,19,6,15,15,0.0,53,,,34,9,1:42.379,+1 Lap
2014,1892,Chinese Grand Prix,gutierrez,sauber,21,17,16,16,0.0,53,,,42,7,1:42.257,+1 Lap
2014,1893,Chinese Grand Prix,jules_bianchi,marussia,17,19,17,17,0.0,53,,,36,21,1:44.825,+1 Lap
2014,1894,Chinese Grand Prix,kobayashi,caterham,10,18,18,18,0.0,53,,,48,16,1:43.323,+1 Lap
2014,1895,Chinese Grand Prix,chilton,marussia,4,21,19,19,0.0,52,,,50,13,1:42.875,+2 Laps
2014,1896,Chinese Grand Prix,ericsson,caterham,9,20,20,20,0.0,52,,,30,19,1:43.620,+2 Laps
2014,1897,Chinese Grand Prix,grosjean,lotus_f1,8,10,21,R,0.0,28,,,4,20,1:44.366,Gearbox
2014,1898,Chinese Grand Prix,sutil,sauber,99,14,22,R,0.0,5,,,2,22,1:58.376,Engine
2014,1899,Spanish Grand Prix,hamilton,mercedes,44,1,1,1,25.0,66,1:41:05.155,6065155,54,3,1:29.483,Finished
2014,1900,Spanish Grand Prix,rosberg,mercedes,6,2,2,2,18.0,66,+0.636,6065791,51,2,1:29.236,Finished
2014,1901,Spanish Grand Prix,ricciardo,red_bull,3,3,3,3,15.0,66,+49.014,6114169,65,5,1:30.012,Finished
2014,1902,Spanish Grand Prix,vettel,red_bull,1,15,4,4,12.0,66,+1:16.702,6141857,55,1,1:28.918,Finished
2014,1903,Spanish Grand Prix,bottas,williams,77,4,5,5,10.0,66,+1:19.293,6144448,47,8,1:30.424,Finished
2014,1904,Spanish Grand Prix,alonso,ferrari,14,7,6,6,8.0,66,+1:27.743,6152898,55,4,1:29.898,Finished
2014,1905,Spanish Grand Prix,raikkonen,ferrari,7,6,7,7,6.0,65,,,53,11,1:30.580,+1 Lap
2014,1906,Spanish Grand Prix,grosjean,lotus_f1,8,5,8,8,4.0,65,,,47,14,1:31.068,+1 Lap
2014,1907,Spanish Grand Prix,perez,force_india,11,11,9,9,2.0,65,,,39,13,1:30.756,+1 Lap
2014,1908,Spanish Grand Prix,hulkenberg,force_india,27,10,10,10,1.0,65,,,42,16,1:31.411,+1 Lap
2014,1909,Spanish Grand Prix,button,mclaren,22,8,11,11,0.0,65,,,43,10,1:30.563,+1 Lap
2014,1910,Spanish Grand Prix,kevin_magnussen,mclaren,20,14,12,12,0.0,65,,,43,7,1:30.318,+1 Lap
2014,1911,Spanish Grand Prix,massa,williams,19,9,13,13,0.0,65,,,55,9,1:30.468,+1 Lap
2014,1912,Spanish Grand Prix,kvyat,toro_rosso,26,12,14,14,0.0,65,,,59,6,1:30.269,+1 Lap
2014,1913,Spanish Grand Prix,maldonado,lotus_f1,13,22,15,15,0.0,65,,,39,15,1:31.235,+1 Lap
2014,1914,Spanish Grand Prix,gutierrez,sauber,21,13,16,16,0.0,65,,,55,12,1:30.666,+1 Lap
2014,1915,Spanish Grand Prix,sutil,sauber,99,16,17,17,0.0,65,,,38,17,1:31.473,+1 Lap
2014,1916,Spanish Grand Prix,jules_bianchi,marussia,17,18,18,18,0.0,64,,,46,20,1:31.784,+2 Laps
2014,1917,Spanish Grand Prix,chilton,marussia,4,17,19,19,0.0,64,,,44,18,1:31.767,+2 Laps
2014,1918,Spanish Grand Prix,ericsson,caterham,9,19,20,20,0.0,64,,,54,22,1:33.350,+2 Laps
2014,1919,Spanish Grand Prix,kobayashi,caterham,10,20,21,R,0.0,34,,,25,21,1:33.064,Brakes
2014,1920,Spanish Grand Prix,vergne,toro_rosso,25,21,22,R,0.0,24,,,18,19,1:31.781,Exhaust
2014,1921,Monaco Grand Prix,rosberg,mercedes,6,1,1,1,25.0,78,1:49:27.661,6567661,33,4,1:19.425,Finished
2014,1922,Monaco Grand Prix,hamilton,mercedes,44,2,2,2,18.0,78,+9.210,6576871,34,3,1:19.361,Finished
2014,1923,Monaco Grand Prix,ricciardo,red_bull,3,3,3,3,15.0,78,+9.614,6577275,70,2,1:19.252,Finished
2014,1924,Monaco Grand Prix,alonso,ferrari,14,5,4,4,12.0,78,+32.452,6600113,54,5,1:19.727,Finished
2014,1925,Monaco Grand Prix,hulkenberg,force_india,27,11,5,5,10.0,77,,,38,9,1:20.767,+1 Lap
2014,1926,Monaco Grand Prix,button,mclaren,22,12,6,6,8.0,77,,,42,12,1:21.047,+1 Lap
2014,1927,Monaco Grand Prix,massa,williams,19,16,7,7,6.0,77,,,48,6,1:20.314,+1 Lap
2014,1928,Monaco Grand Prix,grosjean,lotus_f1,8,14,8,8,4.0,77,,,53,11,1:20.979,+1 Lap
2014,1929,Monaco Grand Prix,jules_bianchi,marussia,17,21,9,9,2.0,77,,,42,16,1:21.254,+1 Lap
2014,1930,Monaco Grand Prix,kevin_magnussen,mclaren,20,8,10,10,1.0,77,,,75,8,1:20.657,+1 Lap
2014,1931,Monaco Grand Prix,ericsson,caterham,9,22,11,11,0.0,77,,,53,10,1:20.911,+1 Lap
2014,1932,Monaco Grand Prix,raikkonen,ferrari,7,6,12,12,0.0,77,,,75,1,1:18.479,+1 Lap
2014,1933,Monaco Grand Prix,kobayashi,caterham,10,20,13,13,0.0,75,,,16,19,1:22.425,+2 Laps
2014,1934,Monaco Grand Prix,chilton,marussia,4,19,14,14,0.0,75,,,69,7,1:20.579,+3 Laps
2014,1935,Monaco Grand Prix,gutierrez,sauber,21,17,15,R,0.0,59,,,41,15,1:21.146,Accident
2014,1936,Monaco Grand Prix,bottas,williams,77,13,16,R,0.0,55,,,50,14,1:21.105,Engine
2014,1937,Monaco Grand Prix,vergne,toro_rosso,25,7,17,R,0.0,50,,,35,13,1:21.083,Engine
2014,1938,Monaco Grand Prix,sutil,sauber,99,18,18,R,0.0,23,,,23,17,1:21.761,Accident
2014,1939,Monaco Grand Prix,kvyat,toro_rosso,26,9,19,R,0.0,10,,,8,18,1:22.011,Mechanical
2014,1940,Monaco Grand Prix,vettel,red_bull,1,4,20,R,0.0,5,,,3,20,1:59.505,Turbo
2014,1941,Monaco Grand Prix,perez,force_india,11,10,21,R,0.0,0,,,,,,Collision
2014,1942,Monaco Grand Prix,maldonado,lotus_f1,13,15,22,W,0.0,0,,,,,,Withdrew
2014,1943,Canadian Grand Prix,ricciardo,red_bull,3,6,1,1,25.0,70,1:39:12.830,5952830,68,4,1:18.640,Finished
2014,1944,Canadian Grand Prix,rosberg,mercedes,6,1,2,2,18.0,70,+4.236,5957066,33,7,1:18.881,Finished
2014,1945,Canadian Grand Prix,vettel,red_bull,1,3,3,3,15.0,70,+5.247,5958077,48,10,1:19.171,Finished
2014,1946,Canadian Grand Prix,button,mclaren,22,9,4,4,12.0,70,+11.755,5964585,64,5,1:18.759,Finished
2014,1947,Canadian Grand Prix,hulkenberg,force_india,27,11,5,5,10.0,70,+12.843,5965673,64,8,1:18.936,Finished
2014,1948,Canadian Grand Prix,alonso,ferrari,14,7,6,6,8.0,70,+14.869,5967699,64,3,1:18.614,Finished
2014,1949,Canadian Grand Prix,bottas,williams,77,4,7,7,6.0,70,+23.578,5976408,52,11,1:19.321,Finished
2014,1950,Canadian Grand Prix,vergne,toro_rosso,25,8,8,8,4.0,70,+28.026,5980856,56,12,1:19.399,Finished
2014,1951,Canadian Grand Prix,kevin_magnussen,mclaren,20,12,9,9,2.0,70,+29.254,5982084,56,6,1:18.819,Finished
2014,1952,Canadian Grand Prix,raikkonen,ferrari,7,10,10,10,1.0,70,+53.678,6006508,68,2,1:18.529,Finished
2014,1953,Canadian Grand Prix,perez,force_india,11,13,11,11,0.0,69,,,63,13,1:19.491,Collision
2014,1954,Canadian Grand Prix,massa,williams,19,5,12,12,0.0,69,,,58,1,1:18.504,Collision
2014,1955,Canadian Grand Prix,sutil,sauber,99,16,13,13,0.0,69,,,66,17,1:20.226,+1 Lap
2014,1956,Canadian Grand Prix,gutierrez,sauber,21,22,14,14,0.0,64,,,51,16,1:20.112,ERS
2014,1957,Canadian Grand Prix,grosjean,lotus_f1,8,14,15,R,0.0,59,,,54,14,1:19.650,Rear wing
2014,1958,Canadian Grand Prix,kvyat,toro_rosso,26,15,16,R,0.0,47,,,43,15,1:19.978,Drivetrain
2014,1959,Canadian Grand Prix,hamilton,mercedes,44,2,17,R,0.0,46,,,24,9,1:18.942,Brakes
2014,1960,Canadian Grand Prix,kobayashi,caterham,10,21,18,R,0.0,23,,,20,19,1:23.130,Suspension
2014,1961,Canadian Grand Prix,maldonado,lotus_f1,13,17,19,R,0.0,21,,,21,18,1:21.514,Power Unit
2014,1962,Canadian Grand Prix,ericsson,caterham,9,20,20,R,0.0,7,,,7,20,1:51.041,Turbo
2014,1963,Canadian Grand Prix,chilton,marussia,4,18,21,R,0.0,0,,,,,,Collision
2014,1964,Canadian Grand Prix,jules_bianchi,marussia,17,19,22,R,0.0,0,,,,,,Collision
2014,1965,Austrian Grand Prix,rosberg,mercedes,6,3,1,1,25.0,71,1:27:54.976,5274976,50,6,1:12.598,Finished
2014,1966,Austrian Grand Prix,hamilton,mercedes,44,9,2,2,18.0,71,+1.932,5276908,41,2,1:12.217,Finished
2014,1967,Austrian Grand Prix,bottas,williams,77,2,3,3,15.0,71,+8.172,5283148,63,3,1:12.581,Finished
2014,1968,Austrian Grand Prix,massa,williams,19,1,4,4,12.0,71,+17.358,5292334,63,4,1:12.586,Finished
2014,1969,Austrian Grand Prix,alonso,ferrari,14,4,5,5,10.0,71,+18.553,5293529,58,5,1:12.595,Finished
2014,1970,Austrian Grand Prix,perez,force_india,11,15,6,6,8.0,71,+28.546,5303522,59,1,1:12.142,Finished
2014,1971,Austrian Grand Prix,kevin_magnussen,mclaren,20,6,7,7,6.0,71,+32.031,5307007,53,7,1:12.746,Finished
2014,1972,Austrian Grand Prix,ricciardo,red_bull,3,5,8,8,4.0,71,+43.522,5318498,55,10,1:13.060,Finished
2014,1973,Austrian Grand Prix,hulkenberg,force_india,27,10,9,9,2.0,71,+44.137,5319113,60,11,1:13.156,Finished
2014,1974,Austrian Grand Prix,raikkonen,ferrari,7,8,10,10,1.0,71,+47.777,5322753,55,9,1:12.884,Finished
2014,1975,Austrian Grand Prix,button,mclaren,22,11,11,11,0.0,71,+50.966,5325942,60,8,1:12.858,Finished
2014,1976,Austrian Grand Prix,maldonado,lotus_f1,13,13,12,12,0.0,70,,,64,12,1:13.187,+1 Lap
2014,1977,Austrian Grand Prix,sutil,sauber,99,16,13,13,0.0,70,,,59,14,1:13.709,+1 Lap
2014,1978,Austrian Grand Prix,grosjean,lotus_f1,8,22,14,14,0.0,70,,,42,15,1:13.953,+1 Lap
2014,1979,Austrian Grand Prix,jules_bianchi,marussia,17,18,15,15,0.0,69,,,65,19,1:14.476,+2 Laps
2014,1980,Austrian Grand Prix,kobayashi,caterham,10,19,16,16,0.0,69,,,40,22,1:15.274,+2 Laps
2014,1981,Austrian Grand Prix,chilton,marussia,4,21,17,17,0.0,69,,,40,21,1:14.847,+2 Laps
2014,1982,Austrian Grand Prix,ericsson,caterham,9,20,18,18,0.0,69,,,33,20,1:14.672,+2 Laps
2014,1983,Austrian Grand Prix,gutierrez,sauber,21,17,19,19,0.0,69,,,53,16,1:14.036,+2 Laps
2014,1984,Austrian Grand Prix,vergne,toro_rosso,25,14,20,R,0.0,59,,,55,13,1:13.317,Brakes
2014,1985,Austrian Grand Prix,vettel,red_bull,1,12,21,R,0.0,34,,,30,17,1:14.254,Electrical
2014,1986,Austrian Grand Prix,kvyat,toro_rosso,26,7,22,R,0.0,24,,,23,18,1:14.332,Suspension
2014,1987,British Grand Prix,hamilton,mercedes,44,6,1,1,25.0,52,2:26:52.094,8812094,26,1,1:37.176,Finished
2014,1988,British Grand Prix,bottas,williams,77,14,2,2,18.0,52,+30.135,8842229,34,4,1:38.264,Finished
2014,1989,British Grand Prix,ricciardo,red_bull,3,8,3,3,15.0,52,+46.495,8858589,34,7,1:38.459,Finished
2014,1990,British Grand Prix,button,mclaren,22,3,4,4,12.0,52,+47.390,8859484,52,5,1:38.284,Finished
2014,1991,British Grand Prix,vettel,red_bull,1,2,5,5,10.0,52,+53.864,8865958,52,2,1:37.481,Finished
2014,1992,British Grand Prix,alonso,ferrari,14,16,6,6,8.0,52,+59.946,8872040,52,8,1:38.587,Finished
2014,1993,British Grand Prix,kevin_magnussen,mclaren,20,5,7,7,6.0,52,+1:02.563,8874657,32,10,1:38.677,Finished
2014,1994,British Grand Prix,hulkenberg,force_india,27,4,8,8,4.0,52,+1:28.692,8900786,52,9,1:38.625,Finished
2014,1995,British Grand Prix,kvyat,toro_rosso,26,9,9,9,2.0,52,+1:29.340,8901434,45,6,1:38.407,Finished
2014,1996,British Grand Prix,vergne,toro_rosso,25,10,10,10,1.0,51,,,44,13,1:39.261,+1 Lap
2014,1997,British Grand Prix,perez,force_india,11,7,11,11,0.0,51,,,41,11,1:38.716,+1 Lap
2014,1998,British Grand Prix,grosjean,lotus_f1,8,11,12,12,0.0,51,,,48,12,1:38.919,+1 Lap
2014,1999,British Grand Prix,sutil,sauber,99,13,13,13,0.0,51,,,34,15,1:40.041,+1 Lap
2014,2000,British Grand Prix,jules_bianchi,marussia,17,12,14,14,0.0,51,,,51,14,1:39.961,+1 Lap
2014,2001,British Grand Prix,kobayashi,caterham,10,22,15,15,0.0,50,,,31,18,1:41.462,+2 Laps
2014,2002,British Grand Prix,chilton,marussia,4,17,16,16,0.0,50,,,50,17,1:40.399,+2 Laps
2014,2003,British Grand Prix,maldonado,lotus_f1,13,20,17,17,0.0,49,,,48,16,1:40.314,+3 Laps
2014,2004,British Grand Prix,rosberg,mercedes,6,1,18,R,0.0,28,,,26,3,1:38.091,Gearbox
2014,2005,British Grand Prix,ericsson,caterham,9,21,19,R,0.0,11,,,7,20,1:44.319,Suspension
2014,2006,British Grand Prix,gutierrez,sauber,21,19,20,R,0.0,9,,,7,19,1:42.566,Collision
2014,2007,British Grand Prix,massa,williams,19,15,21,R,0.0,0,,,,,,Collision
2014,2008,British Grand Prix,raikkonen,ferrari,7,18,22,R,0.0,0,,,,,,Collision
2014,2009,German Grand Prix,rosberg,mercedes,6,1,1,1,25.0,67,1:33:42.914,5622914,67,6,1:21.298,Finished
2014,2010,German Grand Prix,bottas,williams,77,2,2,2,18.0,67,+20.789,5643703,45,9,1:21.494,Finished
2014,2011,German Grand Prix,hamilton,mercedes,44,20,3,3,15.0,67,+22.530,5645444,53,1,1:19.908,Finished
2014,2012,German Grand Prix,vettel,red_bull,1,6,4,4,12.0,67,+44.014,5666928,39,10,1:21.545,Finished
2014,2013,German Grand Prix,alonso,ferrari,14,7,5,5,10.0,67,+52.467,5675381,57,3,1:20.548,Finished
2014,2014,German Grand Prix,ricciardo,red_bull,3,5,6,6,8.0,67,+52.549,5675463,53,5,1:20.846,Finished
2014,2015,German Grand Prix,hulkenberg,force_india,27,9,7,7,6.0,67,+1:04.178,5687092,44,13,1:22.098,Finished
